,,Year,Value,Symbol
Harvested irrigated temporary crop area: Other crops,Namibia,2018,0.4,I
Harvested irrigated permanent crop area: Other crops,Namibia,1997,0.15,I
Harvested irrigated permanent crop area: Other crops,Namibia,2002,0.15,I
Harvested irrigated permanent crop area: Other crops,Namibia,2007,0.15,I
Harvested irrigated permanent crop area: Other crops,Namibia,2012,0.15,I
Harvested irrigated permanent crop area: Other crops,Namibia,2017,0.15,I
Harvested irrigated permanent crop area: Other crops,Namibia,2018,0.15,I
Harvested irrigated temporary crop area: Wheat,Nepal,2007,645.0,I
Harvested irrigated temporary crop area: Wheat,Nepal,2012,645.0,I
Harvested irrigated temporary crop area: Wheat,Nepal,2017,645.0,I
Harvested irrigated temporary crop area: Wheat,Nepal,2018,645.0,I
Harvested irrigated temporary crop area: Rice,Nepal,2007,526.0,I
Harvested irrigated temporary crop area: Rice,Nepal,2012,526.0,I
Harvested irrigated temporary crop area: Rice,Nepal,2017,526.0,I
Harvested irrigated temporary crop area: Rice,Nepal,2018,526.0,I
Harvested irrigated temporary crop area: Maize,Nepal,2007,580.0,I
Harvested irrigated temporary crop area: Maize,Nepal,2012,580.0,I
Harvested irrigated temporary crop area: Maize,Nepal,2017,580.0,I
Harvested irrigated temporary crop area: Maize,Nepal,2018,580.0,I
Harvested irrigated temporary crop area: Sugarcane,Nepal,2007,33.0,I
Harvested irrigated temporary crop area: Sugarcane,Nepal,2012,33.0,I
Harvested irrigated temporary crop area: Sugarcane,Nepal,2017,33.0,I
Harvested irrigated temporary crop area: Sugarcane,Nepal,2018,33.0,I
Harvested irrigated temporary crop area: Vegetables,Nepal,2007,31.0,I
Harvested irrigated temporary crop area: Vegetables,Nepal,2012,31.0,I
Harvested irrigated temporary crop area: Vegetables,Nepal,2017,31.0,I
Harvested irrigated temporary crop area: Vegetables,Nepal,2018,31.0,I
Harvested irrigated temporary crop area: Fodder,Nepal,2007,58.0,I
Harvested irrigated temporary crop area: Fodder,Nepal,2012,58.0,I
Harvested irrigated temporary crop area: Fodder,Nepal,2017,58.0,I
Harvested irrigated temporary crop area: Fodder,Nepal,2018,58.0,I
Harvested irrigated temporary crop area: Other crops,Nepal,2007,36.0,I
Harvested irrigated temporary crop area: Other crops,Nepal,2012,36.0,I
Harvested irrigated temporary crop area: Other crops,Nepal,2017,36.0,I
Harvested irrigated temporary crop area: Other crops,Nepal,2018,36.0,I
Harvested irrigated temporary crop area: Wheat,Netherlands,2007,0.0,I
Harvested irrigated temporary crop area: Wheat,Netherlands,2012,0.0,I
Harvested irrigated temporary crop area: Wheat,Netherlands,2017,0.0,I
Harvested irrigated temporary crop area: Wheat,Netherlands,2018,0.0,I
Harvested irrigated temporary crop area: Maize,Netherlands,2007,24.922,I
Harvested irrigated temporary crop area: Maize,Netherlands,2012,31.0,I
Harvested irrigated temporary crop area: Maize,Netherlands,2017,31.0,I
Harvested irrigated temporary crop area: Maize,Netherlands,2018,31.0,I
Harvested irrigated temporary crop area: Potatoes,Netherlands,2007,45.678,I
Harvested irrigated temporary crop area: Potatoes,Netherlands,2012,55.0,I
Harvested irrigated temporary crop area: Potatoes,Netherlands,2017,55.0,I
Harvested irrigated temporary crop area: Potatoes,Netherlands,2018,55.0,I
Harvested irrigated temporary crop area: Sugar beet,Netherlands,2007,13.278,I
Harvested irrigated temporary crop area: Sugar beet,Netherlands,2012,16.0,I
Harvested irrigated temporary crop area: Sugar beet,Netherlands,2017,16.0,I
Harvested irrigated temporary crop area: Sugar beet,Netherlands,2018,16.0,I
Harvested irrigated temporary crop area: Vegetables,Netherlands,2012,40.9,I
Harvested irrigated temporary crop area: Vegetables,Netherlands,2017,40.9,I
Harvested irrigated temporary crop area: Vegetables,Netherlands,2018,40.9,I
Harvested irrigated temporary crop area: Sunflower,Netherlands,2007,0.0,I
Harvested irrigated temporary crop area: Sunflower,Netherlands,2012,0.0,I
Harvested irrigated temporary crop area: Sunflower,Netherlands,2017,0.0,I
Harvested irrigated temporary crop area: Sunflower,Netherlands,2018,0.0,I
Harvested irrigated permanent crop area: Other crops,Netherlands,2007,4.73,I
Harvested irrigated permanent crop area: Other crops,Netherlands,2012,4.73,I
Harvested irrigated permanent crop area: Other crops,Netherlands,2017,4.73,I
Harvested irrigated permanent crop area: Other crops,Netherlands,2018,4.73,I
Harvested irrigated temporary crop area: Wheat,New Zealand,2007,28.8,E
Harvested irrigated temporary crop area: Wheat,New Zealand,2012,28.8,I
Harvested irrigated temporary crop area: Wheat,New Zealand,2017,28.8,I
Harvested irrigated temporary crop area: Wheat,New Zealand,2018,28.8,I
Harvested irrigated temporary crop area: Other cereals,New Zealand,2007,23.0,E
Harvested irrigated temporary crop area: Other cereals,New Zealand,2012,23.0,I
Harvested irrigated temporary crop area: Other cereals,New Zealand,2017,23.0,I
Harvested irrigated temporary crop area: Other cereals,New Zealand,2018,23.0,I
Harvested irrigated temporary crop area: Vegetables,New Zealand,2007,27.1,E
Harvested irrigated temporary crop area: Vegetables,New Zealand,2012,27.1,I
Harvested irrigated temporary crop area: Vegetables,New Zealand,2017,27.1,I
Harvested irrigated temporary crop area: Vegetables,New Zealand,2018,27.1,I
Harvested irrigated temporary crop area: Fodder,New Zealand,2007,72.4,E
Harvested irrigated temporary crop area: Fodder,New Zealand,2012,72.4,I
Harvested irrigated temporary crop area: Fodder,New Zealand,2017,72.4,I
Harvested irrigated temporary crop area: Fodder,New Zealand,2018,72.4,I
Harvested irrigated temporary crop area: Flowers,New Zealand,2007,3.3,E
Harvested irrigated temporary crop area: Flowers,New Zealand,2012,3.3,I
Harvested irrigated temporary crop area: Flowers,New Zealand,2017,3.3,I
Harvested irrigated temporary crop area: Flowers,New Zealand,2018,3.3,I
Harvested irrigated temporary crop area: Rice,Nicaragua,1997,25.9466666667,I
Harvested irrigated temporary crop area: Rice,Nicaragua,2002,31.5514285714,I
Harvested irrigated temporary crop area: Rice,Nicaragua,2007,37.1561904762,I
Harvested irrigated temporary crop area: Rice,Nicaragua,2012,41.64,I
Harvested irrigated temporary crop area: Rice,Nicaragua,2017,41.64,I
Harvested irrigated temporary crop area: Rice,Nicaragua,2018,41.64,I
Harvested irrigated temporary crop area: Maize,Nicaragua,2012,1.309,I
Harvested irrigated temporary crop area: Maize,Nicaragua,2017,1.309,I
Harvested irrigated temporary crop area: Maize,Nicaragua,2018,1.309,I
Harvested irrigated temporary crop area: Sorghum,Nicaragua,2012,0.258,I
Harvested irrigated temporary crop area: Sorghum,Nicaragua,2017,0.258,I
Harvested irrigated temporary crop area: Sorghum,Nicaragua,2018,0.258,I
Harvested irrigated permanent crop area: Plantains,Nicaragua,2012,20.34,I
Harvested irrigated permanent crop area: Plantains,Nicaragua,2017,20.34,I
Harvested irrigated permanent crop area: Plantains,Nicaragua,2018,20.34,I
Harvested irrigated temporary crop area: Sugarcane,Nicaragua,1997,34.8833333333,I
Harvested irrigated temporary crop area: Sugarcane,Nicaragua,2002,45.0857142857,I
Harvested irrigated temporary crop area: Sugarcane,Nicaragua,2007,55.2880952381,I
Harvested irrigated temporary crop area: Sugarcane,Nicaragua,2012,63.45,I
Harvested irrigated temporary crop area: Sugarcane,Nicaragua,2017,63.45,I
Harvested irrigated temporary crop area: Sugarcane,Nicaragua,2018,63.45,I
Harvested irrigated temporary crop area: Leguminous crops,Nicaragua,2012,0.847,I
Harvested irrigated temporary crop area: Leguminous crops,Nicaragua,2017,0.847,I
Harvested irrigated temporary crop area: Leguminous crops,Nicaragua,2018,0.847,I
Harvested irrigated permanent crop area: Bananas,Nicaragua,1997,5.8866666667,I
Harvested irrigated permanent crop area: Bananas,Nicaragua,2002,8.5914285714,I
Harvested irrigated permanent crop area: Bananas,Nicaragua,2007,11.2961904762,I
Harvested irrigated permanent crop area: Bananas,Nicaragua,2012,13.46,I
Harvested irrigated permanent crop area: Bananas,Nicaragua,2017,13.46,I
Harvested irrigated permanent crop area: Bananas,Nicaragua,2018,13.46,I
Harvested irrigated temporary crop area: Tobacco,Nicaragua,2012,1.88,I
Harvested irrigated temporary crop area: Tobacco,Nicaragua,2017,1.88,I
Harvested irrigated temporary crop area: Tobacco,Nicaragua,2018,1.88,I
Harvested irrigated temporary crop area: Cotton,Nicaragua,2012,0.001,I
Harvested irrigated temporary crop area: Cotton,Nicaragua,2017,0.001,I
Harvested irrigated temporary crop area: Cotton,Nicaragua,2018,0.001,I
Harvested irrigated temporary crop area: Fodder,Nicaragua,1997,2.3,I
Harvested irrigated temporary crop area: Fodder,Nicaragua,2002,2.3,I
Harvested irrigated temporary crop area: Fodder,Nicaragua,2007,2.3,I
Harvested irrigated temporary crop area: Fodder,Nicaragua,2012,2.3,I
Harvested irrigated temporary crop area: Fodder,Nicaragua,2017,2.3,I
Harvested irrigated temporary crop area: Fodder,Nicaragua,2018,2.3,I
Harvested irrigated temporary crop area: Soybeans,Nicaragua,2012,0.006,I
Harvested irrigated temporary crop area: Soybeans,Nicaragua,2017,0.006,I
Harvested irrigated temporary crop area: Soybeans,Nicaragua,2018,0.006,I
Harvested irrigated temporary crop area: Groundnuts,Nicaragua,2012,0.91,I
Harvested irrigated temporary crop area: Groundnuts,Nicaragua,2017,0.91,I
Harvested irrigated temporary crop area: Groundnuts,Nicaragua,2018,0.91,I
Harvested irrigated temporary crop area: Sesame,Nicaragua,2012,0.033,I
Harvested irrigated temporary crop area: Sesame,Nicaragua,2017,0.033,I
Harvested irrigated temporary crop area: Sesame,Nicaragua,2018,0.033,I
Harvested irrigated temporary crop area: Wheat,Niger,1997,0.79,OF
Harvested irrigated temporary crop area: Wheat,Niger,2002,0.5803571429,I
Harvested irrigated temporary crop area: Wheat,Niger,2007,0.3707142857,I
Harvested irrigated temporary crop area: Wheat,Niger,2012,0.203,I
Harvested irrigated temporary crop area: Wheat,Niger,2017,0.203,I
Harvested irrigated temporary crop area: Wheat,Niger,2018,0.203,I
Harvested irrigated temporary crop area: Rice,Niger,1997,14.21,OF
Harvested irrigated temporary crop area: Rice,Niger,2002,13.9707142857,I
Harvested irrigated temporary crop area: Rice,Niger,2007,13.7314285714,I
Harvested irrigated temporary crop area: Rice,Niger,2012,13.54,I
Harvested irrigated temporary crop area: Rice,Niger,2017,13.54,I
Harvested irrigated temporary crop area: Rice,Niger,2018,13.54,I
Harvested irrigated temporary crop area: Maize,Niger,2012,0.419,I
Harvested irrigated temporary crop area: Maize,Niger,2017,0.419,I
Harvested irrigated temporary crop area: Maize,Niger,2018,0.419,I
Harvested irrigated temporary crop area: Millet,Niger,2012,1.194,I
Harvested irrigated temporary crop area: Millet,Niger,2017,1.194,I
Harvested irrigated temporary crop area: Millet,Niger,2018,1.194,I
Harvested irrigated temporary crop area: Sorghum,Niger,2012,1.543,I
Harvested irrigated temporary crop area: Sorghum,Niger,2017,1.543,I
Harvested irrigated temporary crop area: Sorghum,Niger,2018,1.543,I
Harvested irrigated temporary crop area: Other cereals,Niger,1997,2.215,OF
Harvested irrigated temporary crop area: Other cereals,Niger,2002,2.215,I
Harvested irrigated temporary crop area: Other cereals,Niger,2007,2.215,I
Harvested irrigated temporary crop area: Other cereals,Niger,2012,2.215,I
Harvested irrigated temporary crop area: Other cereals,Niger,2017,2.215,I
Harvested irrigated temporary crop area: Other cereals,Niger,2018,2.215,I
Harvested irrigated temporary crop area: Sweet potatoes,Niger,2012,0.064,I
Harvested irrigated temporary crop area: Sweet potatoes,Niger,2017,0.064,I
Harvested irrigated temporary crop area: Sweet potatoes,Niger,2018,0.064,I
Harvested irrigated temporary crop area: Cassava,Niger,2012,0.146,I
Harvested irrigated temporary crop area: Cassava,Niger,2017,0.146,I
Harvested irrigated temporary crop area: Cassava,Niger,2018,0.146,I
Harvested irrigated temporary crop area: Sugarcane,Niger,2012,0.053,I
Harvested irrigated temporary crop area: Sugarcane,Niger,2017,0.053,I
Harvested irrigated temporary crop area: Sugarcane,Niger,2018,0.053,I
Harvested irrigated temporary crop area: Leguminous crops,Niger,2012,0.01,I
Harvested irrigated temporary crop area: Leguminous crops,Niger,2017,0.01,I
Harvested irrigated temporary crop area: Leguminous crops,Niger,2018,0.01,I
Harvested irrigated temporary crop area: Vegetables,Niger,1997,0.419,OF
Harvested irrigated temporary crop area: Vegetables,Niger,2002,0.3265,I
Harvested irrigated temporary crop area: Vegetables,Niger,2007,0.234,I
Harvested irrigated temporary crop area: Vegetables,Niger,2012,0.16,I
Harvested irrigated temporary crop area: Vegetables,Niger,2017,0.16,I
Harvested irrigated temporary crop area: Vegetables,Niger,2018,0.16,I
Harvested irrigated temporary crop area: Cotton,Niger,1997,1.644,OF
Harvested irrigated temporary crop area: Cotton,Niger,2002,1.2050714286,I
Harvested irrigated temporary crop area: Cotton,Niger,2007,0.7661428571,I
Harvested irrigated temporary crop area: Cotton,Niger,2012,0.415,I
Harvested irrigated temporary crop area: Cotton,Niger,2017,0.415,I
Harvested irrigated temporary crop area: Cotton,Niger,2018,0.415,I
Harvested irrigated temporary crop area: Wheat,Nigeria,1997,25.2,I
Harvested irrigated temporary crop area: Wheat,Nigeria,2002,19.0,I
Harvested irrigated temporary crop area: Wheat,Nigeria,2007,19.0,I
Harvested irrigated temporary crop area: Wheat,Nigeria,2012,19.0,I
Harvested irrigated temporary crop area: Wheat,Nigeria,2017,19.0,I
Harvested irrigated temporary crop area: Wheat,Nigeria,2018,19.0,I
Harvested irrigated temporary crop area: Rice,Nigeria,1997,148.4,I
Harvested irrigated temporary crop area: Rice,Nigeria,2002,11.2,I
Harvested irrigated temporary crop area: Rice,Nigeria,2007,14.0,I
Harvested irrigated temporary crop area: Rice,Nigeria,2012,14.0,I
Harvested irrigated temporary crop area: Rice,Nigeria,2017,14.0,I
Harvested irrigated temporary crop area: Rice,Nigeria,2018,14.0,I
Harvested irrigated temporary crop area: Maize,Nigeria,1997,19.2,I
Harvested irrigated temporary crop area: Maize,Nigeria,2002,19.0,I
Harvested irrigated temporary crop area: Maize,Nigeria,2007,19.0,I
Harvested irrigated temporary crop area: Maize,Nigeria,2012,19.0,I
Harvested irrigated temporary crop area: Maize,Nigeria,2017,19.0,I
Harvested irrigated temporary crop area: Maize,Nigeria,2018,19.0,I
Harvested irrigated temporary crop area: Potatoes,Nigeria,1997,8.4,I
Harvested irrigated temporary crop area: Potatoes,Nigeria,2002,16.0,I
Harvested irrigated temporary crop area: Potatoes,Nigeria,2007,24.0,I
Harvested irrigated temporary crop area: Potatoes,Nigeria,2012,24.0,I
Harvested irrigated temporary crop area: Potatoes,Nigeria,2017,24.0,I
Harvested irrigated temporary crop area: Potatoes,Nigeria,2018,24.0,I
Harvested irrigated temporary crop area: Sugarcane,Nigeria,2002,22.6,I
Harvested irrigated temporary crop area: Sugarcane,Nigeria,2007,25.0,I
Harvested irrigated temporary crop area: Sugarcane,Nigeria,2012,25.0,I
Harvested irrigated temporary crop area: Sugarcane,Nigeria,2017,25.0,I
Harvested irrigated temporary crop area: Sugarcane,Nigeria,2018,25.0,I
Harvested irrigated temporary crop area: Vegetables,Nigeria,1997,78.6,I
Harvested irrigated temporary crop area: Vegetables,Nigeria,2002,95.8,I
Harvested irrigated temporary crop area: Vegetables,Nigeria,2007,117.0,I
Harvested irrigated temporary crop area: Vegetables,Nigeria,2012,117.0,I
Harvested irrigated temporary crop area: Vegetables,Nigeria,2017,117.0,I
Harvested irrigated temporary crop area: Vegetables,Nigeria,2018,117.0,I
Harvested irrigated temporary crop area: Cotton,Nigeria,2002,8.0,I
Harvested irrigated temporary crop area: Cotton,Nigeria,2007,8.0,I
Harvested irrigated temporary crop area: Cotton,Nigeria,2012,8.0,I
Harvested irrigated temporary crop area: Cotton,Nigeria,2017,8.0,I
Harvested irrigated temporary crop area: Cotton,Nigeria,2018,8.0,I
Harvested irrigated temporary crop area: Other crops,Nigeria,1997,19.8,I
Harvested irrigated temporary crop area: Other crops,Nigeria,2002,24.0,I
Harvested irrigated temporary crop area: Other crops,Nigeria,2007,24.0,I
Harvested irrigated temporary crop area: Other crops,Nigeria,2012,24.0,I
Harvested irrigated temporary crop area: Other crops,Nigeria,2017,24.0,I
Harvested irrigated temporary crop area: Other crops,Nigeria,2018,24.0,I
Harvested irrigated temporary crop area: Other cereals,North Macedonia,2007,27.03,OF
Harvested irrigated temporary crop area: Other cereals,North Macedonia,2012,27.03,I
